county,state,fips,cases,deaths,population,casespc,deathspc,cty,county_name,cty_pop2000,cz,cz_name,cz_pop2000,statename,state_id,stateabbrv,csa,csa_name,cbsa,cbsa_name,intersects_msa,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,brfss_mia,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,cs_educ_ba,tuition,gradrate_r,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20,summer_tmmx,summer_rmax,winter_tmmx,winter_rmax,pm25,bmdeaths,bmcruderate,pm25_mia
Lincoln,Colorado,08073,162,0,101707,159.28107,0,8073,Lincoln,6087,28402,Limon,6087,Colorado,8,CO,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.974518,10224.08,-.81475091,.11679083,.091306515,.12286817,-.40230146,53.0529983882746,91.8367346938776,69.3877551020408,87.7551020408163,50,57.1799999475479,.0018139107,.0035034744,.00065823749,.058891684,.4017708,.11748307,.077919997,.55410999,-.170358644981042,34.565468,4.8956795,8.5263681,.029948365,.30538279,.20714286,.52430195,.021405492,1.7578446,.0022999835715459,.0077213734187613,2.3537438,.63083899,25562.008,103707.4,5.838353413654619,16.91777108433735,7.5292006,,13.2,,,54.741692,.1757925,.0034499753,3138.8826,.035096545,0,303.78394,79.606079,280.30777,85.610313,4.919054,966,949.79999,0
Logan,Colorado,08075,16115,91,391670,4114.4331,23.233845,8075,Logan,20504,28301,Sterling,39751,Colorado,8,CO,,,44540,"Sterling, CO",0,.30769232,.22314049,.27586207,.13793103,.18666667,.29310346,.25,.1923077,.67948717,.75206614,.96551722,.86206895,0,19.426344,7826.159999999999,-.92219806,.11818556,.11453397,.093374602,.41930041,85.876683486159,83.7121212121212,70.8333333333333,78.7878787878788,67.27272727272729,56.7399998903275,.027176069,.034991875,.027592948,.0603556,.44533369,.12154726,.14263,.60442001,.5137829759866639,44.332813,2.0044868,11.89524,.031561308,.035555556,.018449031,.60749811,.06792292,3.0872025,.0194108466640655,.0258973858759266,11.152427,.6576162,28896.621,116904.1,6.742799539170507,15.96273041474654,10.409258,,14.6,1386,-.015630512,52.219475,.17551868,.0069254781,2547.7883,.032561835,0,304.10709,82.160095,278.97809,87.916328,4.3537407,3643,930.09998,0
Mesa,Colorado,08077,2638,0,2455713,107.42297,0,8077,Mesa,116255,35201,Grand Junction,187857,Colorado,8,CO,,,24300,"Grand Junction, CO",1,.28522336,.20243531,.13352273,.12643678,.21746881,.18466353,.1871345,.19590643,.68302661,.80698532,.85714287,.89751554,0,19.992119,6802.81,.12400774,.1443803,.11772547,.1160814,.30850181,75.72446628366239,88.87765419615771,68.0485338725986,74.8230535894843,67.0201484623542,33.0099999904633,.064326219,.053476635,.076712854,.030631568,.42114982,.1023409,.10802,.58271998,.2140743418824518,28.575975,.39568189,10.021935,.038483191,.42591685,.49662897,.64199078,.072466664,2.9615932,.0346135650079566,.0239301535417831,34.935059,.44453335,35019.207,158493.7,4.817713072490144,18.53381987735036,1.6158589,,22,1623,-.065145962,52.16209,.20120977,.01555202,2109.8394,.026682606,0,301.44464,50.330944,276.81573,79.784935,5.4479218,23216,945.40002,0
Mineral,Colorado,08079,126,0,13837,910.60199,0,8079,Mineral,831,34805,Alamosa,46190,Colorado,8,CO,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.898033,7879.27,-5.8497376,0,0,.084248744,,50.0390375054657,,,,68.4210526315789,,0,0,0,0,,.1022864,,.5,3.924371430973423,38.387486,0,2.045728,.037383176,.033582091,.089058526,.62299854,.033653848,.72202164,,,.94893473,.66216218,44934.051,169824.2,7.88,11.052,-1.8594798,,31.200001,,,,.10714286,.0012033695,2354.8386,.042153306,0,292.68201,62.583542,273.48181,80.142075,2.4415855,105,758.79999,0
Moffat,Colorado,08081,335,0,238022,140.74329,0,8081,Moffat,13184,36401,Steamboat Springs,38860,Colorado,8,CO,525,"Steamboat Springs-Craig, CO",18780,"Craig, CO",0,.37142858,.28,.21212122,.14285715,.22857143,.28,.25,.23809524,.71428573,.71428573,.71428573,.875,0,18.064726,8689.299999999999,-.18480213,.14631706,.10585792,.11326295,-1.3210952,80.7349520174206,75.5725190839695,51.9083969465649,74.8091603053435,53.9823008849557,87.25,.01230577,.0090127066,.012071274,.012229986,.2668258,.083135575,.04242,.61400998,-1.27420017583314,39.464504,.12894417,9.4584351,.038993023,.0038833474,.0318175,.6926952,.018925989,4.1413836,.0167627427184466,.0204793689320388,2.7801127,.5112378,33103.313,139431.8,5.573851590106007,19.23696113074205,2.4886763,,12.5,,,58.916996,.16920651,.0082675973,4869.1553,.061878473,0,301.01477,60.512474,274.37906,86.389297,4.4720726,1707,717.20001,0
Montezuma,Colorado,08083,1206,133,450168,267.89999,29.544525,8083,Montezuma,23830,35402,Cortez,40087,Colorado,8,CO,,,,,0,.21518987,.19178082,.14705883,0,.21794872,.23287672,.15151516,.11764706,.63999999,.78260869,.95454544,.86666667,0,21.871912,7110.7,-.44295925,.14638537,.089296415,.11886483,-.38048056,82.8702291436952,80.0632911392405,64.55696202531649,67.0886075949367,61.8122977346278,41.9099999666214,.017792221,.0244822,.016854255,.18216923,.37718329,.16367282,.070670001,.57657999,-1.032704338385107,30.80151,.13008812,9.4964333,.043935694,.44336766,.60027993,.63349771,.037858151,2.1695342,.0255979857322702,.0255979857322702,11.700683,.48082954,32477.295,145430.3,6.735421388831651,17.65660059046816,-7.2952871,,21,,,51.017071,.20600718,.0050356695,2883.1406,.034887876,0,302.16174,58.088501,278.25198,85.392868,3.1019373,4619,1026.1,0
Montrose,Colorado,08085,6103,526,691809,882.17993,76.032547,8085,Montrose,33432,35201,Grand Junction,187857,Colorado,8,CO,,,33940,"Montrose, CO",1,.20666666,.16883117,.19101124,.098360658,.18309858,.20666666,.15730338,.083333336,.64893615,.7962963,.83333331,.85714287,0,22.43219,6723.24,-.51272458,.099559046,.13432734,.10506526,-.13174179,77.9726253498692,81.99513381995131,68.12652068126521,64.963503649635,70.4545454545455,37.0799999237061,.022833697,.022925394,.027596051,.030170435,.37572619,.12572534,.07638,.59369999,-.1033485432741399,29.666189,.23330942,14.857024,.043845154,.37286466,.46480939,.6260379,.084113382,5.5725055,.0343682699210337,.0238394352715961,14.920924,.53086239,33053.488,161559.6,5.483155578127645,19.90192991366176,-2.0722468,,18.700001,,,49.182167,.17299081,.0067899018,2839.4956,.022216685,0,301.78244,53.266788,277.57932,81.232399,4.4365287,6720,971.40002,0
Morgan,Colorado,08087,20625,1068,501503,4112.6372,212.95984,8087,Morgan,27171,28800,Fort Collins,459601,Colorado,8,CO,,,22820,"Fort Morgan, CO",1,.24836601,.21951219,.2173913,.18421052,.26428571,.2184874,.3255814,.23684211,.61437911,.71774191,.80434781,.94736844,0,23.679333,8770.51,-.45851213,.12904616,.10419999,.11601469,-.34360632,82.82395474559451,83.66013071895432,64.3790849673203,74.1830065359477,57.08154506437769,64.5299999713898,.0071286177,.0046586804,.0054274574,.052648034,.33398032,.12355489,.051970001,.60676003,.5689209326204681,58.797985,.20978248,31.183983,.031953197,.20690268,.25158691,.62406433,.17841521,14.633248,.0213094843767252,.0249898789150197,21.138817,.57252115,30268.703,127834.7,6.481536189069424,16.42247045790251,-6.2376914,,13.5,1732,-.0012371554,53.130592,.15339966,.0068823379,3092.1189,.03434135,0,304.48093,79.577423,279.08038,88.805824,4.7748709,4470,891.29999,0
Otero,Colorado,08089,571,38,343973,166.0014,11.047379,8089,Otero,20311,28502,Pueblo,187782,Colorado,8,CO,,,,,1,.31707317,.12903225,.27272728,.090909094,.36842105,.30000001,.45454547,.36363637,.65853661,.61290324,.81818181,.45454547,0,19.642384,8087.1,-1.5244062,.13322976,.064043231,.10734798,-.75625241,82.3003666864835,71.3432835820896,68.955223880597,68.955223880597,65.44502617801049,82.6599998474121,.024084153,.018270543,.030138941,.078138925,.37415579,.18799049,.061420001,.55272001,.4902493207363424,77.366943,.54650187,37.624931,.046465535,-.099968985,.017096883,.58353633,.078969441,4.8742061,.0133917581606026,.0225985918960169,16.083385,.5551005,29363.32,88377.89999999999,6.664417453891138,14.30459770114943,1.408819,,15.4,1733,-.012316118,45.436764,.23923257,.011471616,2482.9824,.019069593,0,306.55603,75.294586,282.67709,83.139206,6.8674507,4191,1218.4,0
Ouray,Colorado,08091,319,53,76248,418.37164,69.510017,8091,Ouray,3742,35201,Grand Junction,187857,Colorado,8,CO,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22.088902,6162.37,2.7967486,.067745574,.17618902,.23083633,,80.6841892215993,84.6153846153846,73.07692307692309,84.6153846153846,69.6969696969697,,0,0,0,0,.32060838,.072292395,.055160001,.62264001,.6440390199636133,34.607162,.080171026,4.0619988,.029512404,.94389611,1.1251409,.62980288,.05610561,3.2068412,.0128273650454303,.0195082843399252,6.9236245,.44843343,43084.563,326185.1,7.177304964539007,12.96187943262411,9.789938,,36.799999,,,,.15333334,.0037413149,2357.2983,.036143411,0,296.23895,55.867336,275.96075,79.620163,2.7196548,445,583.59998,0
Park,Colorado,08093,766,0,287543,266.39493,0,8093,Park,14523,28900,Denver,2449044,Colorado,8,CO,216,"Denver-Aurora, CO",19740,"Denver-Aurora-Lakewood, CO",1,.29268292,.24561404,.18604651,.16666667,.15384616,.22222222,.023809524,.075471699,.75609756,.91228068,.90697676,.8888889,0,18.913792,8171.88,-5.0194955,.01456354,.054291822,.054039679,-.19991605,76.32326554491981,85.1851851851852,66.6666666666667,70.3703703703704,61.6071428571429,40.6899999380112,.024445759,.032140777,.019219568,.0029887185,.27329281,.055822037,.040720001,.58907002,.7606221214627764,11.870825,.46133721,4.3241754,.034834422,1.7232327,2.201102,.70302504,.071374334,2.1827447,.0529504923225229,.0475108448667631,6.5992908,.15583685,41110.281,229409.3,5.863392857142856,17.6828125,8.6494493,,30.299999,,,56.005245,.10168539,.0014459823,3205.6035,.04217096,0,294.64783,71.377052,273.5889,84.802811,3.0282233,1327,461.5,0
Phillips,Colorado,08095,416,0,79356,524.21997,0,8095,Phillips,4480,28301,Sterling,39751,Colorado,8,CO,,,,,0,.18181819,.31578946,0,0,.095238097,.31578946,.5,.33333334,.77272725,.7368421,1,.66666669,0,24.653269,13832.94,.85636818,.23344225,.10406885,.094924361,-.086411089,86.5715042158578,91.02564102564099,69.2307692307692,62.8205128205128,64.9122807017544,77.72999978065489,.00058977987,.00047790853,-.0002813075,.059531987,.3184323,.11599176,.06177,.65775001,1.874531991918423,61.026787,.20089287,11.763393,.028151261,-.013650374,-.012112403,.59654766,.025744574,8.1026783,.0049107142857143,.0145089285714286,6.5152092,.67201835,34216.117,106373.4,5.880928355196771,15.90474268415742,4.2564712,,19.9,,,52.907303,.10409556,.0035714286,2843.1606,.031118667,0,304.23355,83.629005,279.4371,88.304909,3.8623383,930,1171.9,0
Pitkin,Colorado,08097,3574,131,292670,1221.1707,44.760311,8097,Pitkin,14872,28702,Glenwood Springs,131682,Colorado,8,CO,233,"Edwards-Glenwood Springs, CO",24060,"Glenwood Springs, CO",0,0,.25,0,.028571429,.16666667,0,0,.028571429,.71428573,.75,1,.94285715,0,20.140453,8465.93,-3.2734134,.060811967,.081940986,.067206837,.35675311,77.7554663049997,83.5443037974684,58.22784810126579,84.8101265822785,72.72727272727271,31.1499999761581,.0037960145,.0015172358,.0021788063,.0036535771,.53128231,.061867494,.54676998,.4021,1.595049910217078,18.58526,.3698225,6.5424957,.036126886,.43857613,.37681356,.79921293,.015256306,10.872782,.027972027972028,.0380580957504034,15.3253,.53141576,61942.297,999750,8.00531933750451,15.08125,2.0503285,,57.099998,,,47.290218,.17712691,.010252422,8585.499,.057480417,0,293.83566,60.127113,272.95557,78.930107,4.3478885,796,272,0
Prowers,Colorado,08099,304,0,234966,129.38042,0,8099,Prowers,14483,28502,Pueblo,187782,Colorado,8,CO,,,,,1,.66666669,0,1,0,.33333334,0,0,0,0,0,0,0,1,24.269985,9594.25,.58579803,.22433686,.094464183,.099784508,-2.1522305,79.6741528739938,64.0625,60.9375,64.0625,50.8196721311475,115.759999990463,.015932927,.0044980692,.017239202,.078775428,.3552154,.19461712,.07446,.57389998,-.2105407733734297,55.830975,.24166264,32.907547,.03198117,.10811017,.2353462,.65422487,.12408322,10.605537,.0086308085341435,.0162259200441897,8.8290396,.69331443,27609.412,90510.7,6.312237649338069,15.64042621892154,-.84850782,,11.9,1733,-.046735555,50.97649,.1931417,.007664158,3828.2012,.028784413,0,306.12662,81.122147,281.92294,88.166153,5.9106259,2315,985.20001,0
Pueblo,Colorado,08101,9014,569,2769972,325.41846,20.541723,8101,Pueblo,141472,28502,Pueblo,187782,Colorado,8,CO,444,"Pueblo-Cañon City, CO",39380,"Pueblo, CO",1,.3305369,.25249168,.18531469,.1124031,.21934369,.27226028,.24468085,.21600001,.66238534,.78597122,.84115523,.89156628,0,17.421244,8468.18,-.54050547,.12695359,.11209822,.10593403,-.0085565532,83.1787300945367,84.2014882655982,64.3961076130509,75.2146536920435,64.7058823529412,56.1499999761581,.085217193,.075338319,.096814089,.091419429,.45456511,.14856441,.14648999,.56883001,.6971623129738788,56.496693,1.6900871,37.965111,.051907208,.12304322,.2071604,.58306867,.083697565,2.9645443,.0237926939606424,.0193536530196788,59.225842,.39013746,32680.758,126901.6,5.42566881137826,19.76614480569615,.27401859,,18.299999,1814.7931,-.14881733,41.594936,.25614646,.0096768262,2264.5325,.028078631,0,304.89474,72.21508,282.17502,79.352989,6.5133691,27926,1008.2,0
Rio Blanco,Colorado,08103,59,0,114289,51.623516,0,8103,Rio Blanco,5986,36401,Steamboat Springs,38860,Colorado,8,CO,,,,,0,.27777779,.34782609,.5,0,.22222222,.2173913,.2,.66666669,0,0,0,0,1,18.663801,9442.01,-3.236531,.11072849,.02637562,.088011414,-1.1468383,79.4761367249429,86.6666666666667,56.6666666666667,53.3333333333333,60.65573770491801,67.22999978065489,.005735572,.0093140341,.0050962586,.0047491677,.34935021,.096227065,.13798,.59676999,-.0258214317769537,37.270298,.1837621,4.9448714,.026949542,-.043005597,-.0044345898,.67576867,.016960651,3.1573672,.0215502839959906,.0292348813899098,1.8584462,.6615997,30883.57,126235.1,6.1090573012939,17.88798521256932,7.210742,,19.5,1732,-.077167124,68.323952,.16219512,.0026729035,6317.8164,.094756275,0,300.02264,55.951244,274.97668,84.858521,3.6837981,883,772.59998,0
Rio Grande,Colorado,08105,544,2,215569,252.35539,.92777717,8105,Rio Grande,12413,34805,Alamosa,46190,Colorado,8,CO,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.819639,7869.159999999999,.38481829,.14981046,.097830288,.14372543,-1.2313834,75.6955283843624,70.68965517241379,56.89655172413789,69.8275862068966,62.9310344827586,66.3899998664856,.022254342,.020941783,.030448131,.087564558,.46999499,.14525002,.1445,.53738999,.8679075648196111,57.689518,.09667284,41.665997,.05377556,.18095329,.3386268,.61495548,.052015606,6.0017724,.0213485861596713,.0314992346733264,13.616647,.5197531,30910.924,109839.2,5.573545757688033,15.27965400526514,-4.7883859,,18.799999,,,47.89278,.20921771,.0093669249,2176.3232,.033224139,0,296.0192,69.885582,274.55899,85.776222,3.9507999,2264,1050.2,0
Routt,Colorado,08107,3186,233,400897,794.71783,58.119667,8107,Routt,19690,36401,Steamboat Springs,38860,Colorado,8,CO,525,"Steamboat Springs-Craig, CO",44460,"Steamboat Springs, CO",0,.35714287,.26666668,.14545454,.0625,.073170729,.1369863,.11538462,.050000001,.93333334,.81818181,.9130435,1,0,17.083393,6630.159999999999,-3.3198411,.042351719,.074961238,.086226255,.22844666,75.00594068172541,89.7058823529412,63.2352941176471,76.4705882352941,65.82278481012661,28.7099999785423,.018978529,.011876865,.02553492,.0090970891,.3847073,.060947966,.090269998,.49483001,.9567947949049015,30.538345,.11681056,3.2199085,.028736928,.46896449,.62925386,.80394143,.025044722,4.0832911,.0260030472320975,.0283900457084815,8.3376083,.54275584,45590.828,357910.5,5.363299663299662,15.83609427609428,10.048075,,42.5,,,52.748089,.14256866,.0074149314,3760.2925,.059838571,0,296.98862,60.711987,272.88272,85.23822,4.5799751,1542,384.60001,0
Saguache,Colorado,08109,706,5,111022,635.90997,4.503612,8109,Saguache,5917,34805,Alamosa,46190,Colorado,8,CO,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.961903,7249.26,2.1743259,.22849934,.14104493,.1184283,-2.3697221,76.441964945347,66.0377358490566,50.9433962264151,56.6037735849057,45.2830188679245,56.3899999856949,.00027706329,.0004472927,.00035845221,.18350619,.42293578,.22560872,.11542,.46154001,.6367482614444783,49.264832,.016900456,45.259422,.060118265,.50368488,.68308079,.59842873,.045527156,14.483692,.0101402737873923,.0043941186412033,1.867483,.47715965,24113.211,98508.7,8.329331046312177,13.43259005145798,-15.835456,,19.6,,,48.268681,.22106633,.0047090482,3800.3896,.028277708,0,296.07104,68.203957,274.0076,82.982674,3.4710875,779,701.70001,0
San Juan,Colorado,08111,28,0,11670,239.93144,0,8111,San Juan,558,35300,Farmington,168198,Colorado,8,CO,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.424879,5063.63,-7.7779999,0,0,0,,68.1129637935442,,,,,,0,0,0,0,,.20871143,,.79487002,2.423669438178882,33.691753,0,7.3476701,.067961164,-.33013207,-.21666667,.69556028,.053291537,2.5089607,,,1.4402865,.71372551,26862.508,175289.5,9.706422018348624,9.588073394495412,,,43.700001,,,,.328125,.010752688,2233.5569,.059838869,0,290.45554,59.156525,273.06668,78.811493,2.0601726,61,522.70001,0
San Miguel,Colorado,08113,1084,0,130971,827.66412,0,8113,San Miguel,6594,35201,Grand Junction,187857,Colorado,8,CO,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26.424261,6509.31,.050994474,.094633251,.17616427,.090632677,,76.1281269423685,80,66.6666666666667,76.6666666666667,61.2903225806452,,.011506842,.0049272403,.018488102,.0069593377,.54802072,.104373,.11993,.51852,2.123365507171202,32.317257,.15165302,6.6575675,.038133875,1.0657895,1.6167228,.83761454,.027080581,7.2793446,.0098574461631786,.0307855626326964,5.125524,.49563265,51627.504,477480.6,12.48380235602094,14.72564655172414,5.6195507,,48.5,,,,.19068414,.0030330603,7900.356,.090277918,0,298.93887,54.65921,276.73297,81.536415,2.9105928,344,262.70001,0
Sedgwick,Colorado,08115,0,0,44812,0,0,8115,Sedgwick,2747,28302,Ogallala,16920,Colorado,8,CO,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.110619,8366.65,2.8481963,.14790942,.15912567,.1901179,-.086043917,87.60893210842281,87.5,67.5,85,43.2432432432432,74.17999982833859,0,0,0,0,,.10007413,,.64947999,1.503578851845419,53.840553,.32763013,11.430652,.028460544,-.15890998,-.073946096,.60881418,.053747162,2.7302511,,,5.0106173,.60973525,32814.43,76114.3,7.241803278688525,11.61905737704918,13.373433,,13.4,,,,.15909091,.001456134,3381.0408,.033502575,0,304.47726,83.991318,279.27606,87.965576,3.9237525,688,1535.3,0
Summit,Colorado,08117,8022,86,482304,1663.2664,17.831078,8117,Summit,23548,28702,Glenwood Springs,131682,Colorado,8,CO,,,14720,"Breckenridge, CO",0,.14285715,.15000001,.13333334,.07692308,0,0,.26666668,.048780486,.71428573,.89999998,.80000001,1,0,21.32453,7054.99,3.1503177,.077042855,.24136093,.17264546,.91463721,76.2892143537364,89.09090909090909,61.8181818181818,87.27272727272729,77.09497206703909,19.8299999833107,.0045342459,.0059450376,.0011713082,.039548662,.39774299,.090388179,.081699997,.45824999,1.573275426714576,17.300833,.66672331,9.7927637,.029753804,1.6613925,1.694589,.86093748,.019643288,11.627315,.0374554102259215,.0516816714795312,38.719955,.54792333,41656.844,423227.5,20.23865546218487,15.30916129032258,3.5312803,,48.299999,,,49.164032,.13071299,.0083658909,4754.2114,.098589055,0,292.57986,62.558098,271.18045,82.680832,3.3469162,913,189.3,0
Teller,Colorado,08119,1558,122,403614,386.01239,30.2269,8119,Teller,20555,28401,Colorado Springs,587132,Colorado,8,CO,,,17820,"Colorado Springs, CO",1,.37662336,.20408164,.18181819,.12315271,.19078948,.18930042,.12790698,.16751269,.66883117,.84897959,.86931819,.89162564,0,14.68452,8064.99,.0084714955,.15068419,.10009331,.12431008,-.39741251,75.948166560714,81.9672131147541,70.49180327868849,67.7595628415301,58.6666666666667,43.7699999809265,.024792202,.018737141,.032016549,.0044643003,.4309541,.053765025,.17859,.55265999,1.247671401915093,24.281197,.53028458,3.4930673,.039453972,1.5585014,2.105377,.72355831,.084517308,1.8049135,.0504500121624909,.0527365604475797,36.898907,.29471305,40085.336,215946,5.157498702646601,19.19903995848469,4.0201864,,31.700001,,,50.697006,.12686011,.0038519674,2887.3918,.030584643,0,295.67792,73.370781,275.6481,83.717232,2.8305824,2229,552.29999,0
Washington,Colorado,08121,650,0,87638,741.68738,0,8121,Washington,4926,28301,Sterling,39751,Colorado,8,CO,,,,,0,.26666668,.041666668,0,.5,0,.125,0,.5,.53333336,.70833331,.60000002,1,0,26.179564,8249.879999999999,-.0015972456,.10664779,.17141305,.084138319,.47720581,84.6229065340338,90,75,76.6666666666667,58.8235294117647,52.9899998903275,.0011793957,.00070712157,-.00031017885,.027334526,.3677811,.11365964,.052889999,.54464,.9489705620686105,52.354855,.040600896,6.293138,.026883623,-.071266972,.041214749,.62843674,.058449809,2.5172553,.0123832724319935,.0150223304912708,1.9540018,.52087575,36305.434,94376.39999999999,8.128759398496239,11.85592105263158,12.496368,,14.3,,,57.172295,.1221865,.00081201788,2891.729,.046040662,0,303.93683,80.054741,279.22101,86.944572,4.3169866,921,1050.9,0
Weld,Colorado,08123,98900,5373,4258691,2322.3098,126.16553,8123,Weld,180936,28800,Fort Collins,459601,Colorado,8,CO,216,"Denver-Aurora, CO",24540,"Greeley, CO",1,.22439024,.20675105,.13842975,.10294118,.27192983,.23900293,.21814255,.20903955,.61795777,.76761621,.85838783,.90431517,0,18.98283,8992.969999999999,.00424698,.15218422,.11431058,.1084592,-.35570589,78.9698809388359,83.0736163353036,62.8156904889844,73.77753895754969,62.20891550232869,60.0199999809265,.078334019,.074412271,.08077836,.10346263,.4030706,.12518406,.10994,.57081002,-.7789890506951325,36.804173,.45154086,27.045473,.034743294,.4658047,.61305511,.68614566,.13697989,9.258522,.068770172878808,.0440653048591767,45.319576,.36363196,34227.902,187153.2,5.3488635421124,18.06829276470194,-9.228817,,21.6,2054.4783,.080702402,48.644356,.1638857,.0083407452,2149.4148,.030043539,0,303.80536,78.286476,279.27914,86.673248,5.312417,24659,579,0
